,text,label,aug_text
1142,"	Scrap heap material
	Absolute rubbish.Cheap, inferior product, don't waste your money.
It doesn't hold in place while you mill anything. This product is 
guarenteed to make you lose your temper
",0,"Junkyard Absolute Junkyard. Cheap, low quality product, do not waste your money. It does not last while milling something. This product is guaranteed to help you lose your temper"
1143,"	OVERPRICED, HATE THIS PAN!
	I can't believe someone uses this pan to cook eggs! I have tried several cooking oils and butter, and everything sticks to this pan, making it very difficult to clean. My husband won't even use it. 

I have reverted to my tried and true cast iron pan that never lets me down. Even the cheapo stainless pans I got at Ross are better than this. 

TERRIBLE
",0,"CHECK, HATE THIS PAN! I can't believe someone is using this pan to boil eggs! I have tried several cooking oils and butter, and everything sticks to this pan, which makes cleaning very difficult. My husband won't even use them. I've returned to my tried and tested cast iron pan, which never fails me. Even the cheap stainless steel pans I got from Ross are better than this. Terrible"
1144,"	POOR PACKAGING
	I placed two separate orders for this product and each order was received with one broken dish.  The set s not packaged correctly by the manufacture.  Ended by buying a different produce else where
",0,"PACKAGING I placed two separate orders for this product and each order was received with a broken bowl. The set is not packed correctly during production. Ends by buying another product, where else"
1145,"	Not non-stick!
	I have used this pan 3 times, twice to cook meat. It does not brown; the meat stick to the pan. I made stuffed artichokes last night and even though I used olive oil and water to begin the steaming process, the pan was a mess to clean. I have never had any problems with Myers anodized pans, 18/10 pans or,of couse, teflon. I'm not sure what this pan will be useful for but I believe I will only use it for vegetables or rice
",0,"Not glue-free! I used this pan three times, twice to cook meat. It doesn't brown, the meat sticks to the pan. Last night I made stuffed artichokes and although I used olive oil and water to steam, the pan was a mess to clean. I never had any problems with Myers anodized pans, 18 / 10 pans or Teflon of course. I'm not sure what this pan will be useful for, but I think I'll use it only for vegetables or rice"
1146,"	sticker glue never able to re-moved
	this is a great cutting board if one able to removed all the sticker glue that stays on the cutting board forever.
I tried to used what ever i can.
the GLUE just keep staying on the board and it turns black
",0,"Sticker glue can never be removed again, is a great cutting board if you are able to remove all sticker glue that remains on the cutting board forever. I tried to use what I could. the glue simply stays on the board and it turns black"
1147,"	Impossible to remove the lids
	I have always used Rubbermaid or Tupperware plastic storage, but I replaced all of them with Pyrex glass storage containers in May of 2005. I was worried that the plastic storage was seeping toxins into my food when I washed it in the dishwasher. Also, I liked the idea that glass does not stain and it gives a clear presentation of stored food in the refrigerator--making leftovers more likely to be eaten before they go bad.

Unfortunately, I have not been happy with this product. The Pyrex lids must be pried off with a great deal of strength and diligence. This is not a task for a child, or even a standard adult. I have had to ask my husband on more than one occasion to take a lid off for me. I have even spilled food in attempts to take lids off.  

As an aside, I have also found that the Pyrex glass is heavy, which makes it less desirable to carry leftovers to work AND the containers do not ""nest,"" so they take up more space than they need to in the cabinet.

I recommend Bormioli glass storage containers instead. They are lighter in weight, they nest, and the lids come off with the strength of a normal person.
",0,"I could not remove the lids, which I always kept in rubber or Tupperware plastic, but in May 2005 I replaced them all with Pyrex glass containers. I was afraid that the plastic supplies would seep toxins into my food as I washed them in the dishwasher. I also liked the idea that glass is not stained and provides a clear representation of foods stored in the fridge - increasing the likelihood that leftovers will be eaten before they turn bad. Unfortunately I was not satisfied with this product. The Pyrex lids must be removed with great force and care. This is not a task for a child or even a normal adult. I had to ask my husband to pull the lid off more than once. I've even spilled food to get rid of lids. I also noticed that the Pyrex glass is heavy, which makes it less desirable to take leftover food to work AND the containers do not ""nest,"" taking up more space than they need in the cupboard. I recommend Bormioli glass containers instead. They are lighter, they nest, and the lids loosen with the strength of a normal person."
1148,"	No way these are 320 TC! do not buy them!
	I'm actually having trouble sleeping on these sheets they are so uncomfortable and rough. They may be technically 320 TC, but they do not feel like more than 150! Strongly recommend against buying them. Mine are going to have a nice life as paint drop cloths.
",0,"No way, that's 320 TC! Don't buy it! I actually have trouble sleeping on these sheets, which are so uncomfortable and rough. Technically they may be 320 TC, but they are not more than 150 TC! Urgently advise against buying them. Mine will have a nice life as a dye-drip wipes."
1149,"	More than $20. for one plate?
	The rating I give this item relates to the lack of value.  In a few more clicks, you can buy a service-for-eight of white corelle for less than what three of these dinner plates will cost you. That said, I have owned my Corelle (two services-for-four) for more than twenty-five years, using it regularly.  All dishes are intact, they are light and stack nicely, and maybe I'm just not enough of a snob but I don't know why anyone would need any other dishes
",0,"More than $20. for a plate? The assessment I give this article refers to the lack of value. With a few more clicks you can buy a service for eight people with white corelles for less than what three of these plates cost. Nevertheless, I have owned my Corelle (two services for four) for more than 25 years and use it regularly. All dishes are intact, they are light and stackable, and maybe I'm just not enough of a snob, but I don't know why anyone needs other dishes"
1150,"	suggested retail price
	After checking the Calphalon web site the Suggested Retail price for model R1384  14"" Everyday Pan is $160.00. 
 
I am dissapointed that this is not a true discounted price.
",0,"According to the Calphalon website, the suggested retail price for the R1384 model is $149. I'm disappointed that this is not a real discount price."
1151,"	Some breakage may occur during shipment.
	This sushi set is really nice. Unfortunately Amazon doesn't know how to ship ceramic properly.

In my original order, they sent it in a medium-sized box, with air cushions only on one side. Of course several of the pieces were shattered. So I requested a replacement via the returns website. 

The second order was dispatched immediately and sent via next-day. That was impressive. What was not impressive was that this time it was sent in an even *smaller* box, packed so tightly that the air cushions had burst. Naturally this set was also shattered.

Fortunately, I hadn't yet returned the first order, so I was able to cannibalize some good pieces from the first set to complete the second. I'm sure their returns department won't like hearing that, but as I see it I've saved them the cost of a refund.

Needless to say I won't be ordering ceramic flatware from Amazon again.

Once again, I like the style of the set itself, and think it's a great deal for the price. I just recommend that you buy it somewhere else.
",0,"Some fractures may occur during transport. This sushi set is really beautiful. Unfortunately Amazon doesn't know how to ship ceramics properly. In my original order, they sent it in a medium-sized box, with bubble-wrap on one side only. Of course, some of the pieces were smashed. So I asked for a replacement via the return page. The second order was shipped immediately and shipped the next day. It was impressive. Not so impressive was that this time it was sent in an even smaller box, packed so tightly that the air cushions had burst. Of course, this set was destroyed, too. Fortunately, I had not returned the first order, so I was able to cannibalize some good pieces from the first movement to complete the second. I'm sure your returns department won't like hearing this, but the way I see it, I've saved them the cost of a refund. Of course, I won't be ordering ceramic cutlery from Amazon any more. Once again I like the style of the set itself, and I think it's a very good deal for the price. I only recommend that you buy it elsewhere."
1152,"	I do not like being lied to!
	I purchased this product in a retail store. The packaging clearly states it is dishwasher safe. Then after you unpack it, and read that if you put it in the dishwasher you void the ten year warranty! Do not make the same mistake I did, avoid this product
",0,"I don't like being lied to! I bought this product in a retail store. The packaging clearly states that it is dishwasher safe. Then, after you unpack it, you will read that if you put it in the dishwasher, you will lose the ten-year warranty! Don't make the same mistake as me, avoid this product"
1153,"	Now I understand!  My dish shattered too!
	I have used Pyrex bakeware for over 20 years, and I was shocked when my fairly new 9x13 pan shattered.  I figured I just got unlucky and got a bad one.  I was going to buy a new one - thank goodness I read the reviews first!  And yes, I did follow instructions - I baked my lasagne at 350 degrees, did not use an open flame or broiler, etc etc.  I can't believe this safety hazard is still allowed to be sold!  I am so mad!  I am switching to Corningware now
",0,"Now I understand! My plate broke too! I have been using Pyrex baked goods for over 20 years and was shocked when my fairly new 9x13 pan broke. I thought I was just unlucky and a bad one. I wanted to buy a new one - thank God I read the reviews first! And yes, I followed instructions - I baked my lasagna at 350 degrees, didn't use an open flame or grill, etc., etc. I cannot believe that this safety risk can still be sold! I'm so mad! I'm switching to Corningware now"
1154,"	Another victim of exploding pyrex
	Well Im the newest victim of exploding pyrex.  Last night I was cooking some salmon in my 3-quart pyrex that I've had for 3 years and used many times before.  It was in my oven at 400 for only 25 minutes.  I pulled it out and set it on the counter.  Well I leaned in to check the salmon and as I pulled away the glass exploded! Not just broke but a full on explosion of glass flying everywhere.  Thankfully I pulled away when I did because if I had pulled away 2 seconds later I would have had a face full of Pyrex shrapnel. I came away with only a few small cuts on my stomach...and from what I've heard I was lucky.  Even though my boyfriend and I swept and vacumed our kitchen last night there was so much glass that in the morning light I could still see little pieces of glass all over the kitchen.  Im not taking any chances, Im throwing out my other Pyrex dishes and switching to all aluminum trays.  Please DO NOT USE PYREX! It is not worth the risk! You may have a few years of good use, but is it worth risking your safety or that of your children?
Edit- I would just like to comment that I was using the dish within the guidelines. The oven was 400 and the dish was only in there for 25 minutes.  The kitchen was rather warm and the surface I set it on was not hot but definately not cool...so there was no drastic temperature change.  There were no scratches or cuts any where on the tray so I do not feel that the explosion was in anyway my fault. This explosion was purely the result of a poorly manufactured item
",0,"Another victim of exploding Pyrex Well is the youngest victim of exploding Pyrex. Last night I cooked salmon in my 3 litre pyrex, which I have had for 3 years and which I have used many times. It was in my oven at 400 for just 25 minutes. I pulled it out and put it on the counter. Now I leaned in to check the salmon and when I pulled the glass away it exploded! Not only shattered, but a full glass explosion that flew everywhere. Fortunately I pulled back when I did, because if I had moved away two seconds later I would have had a face full of pyrex shrapnel. I got away with a few small cuts on my stomach... and from what I heard I was lucky. Although my boyfriend and I swept and vacuumed our kitchen last night, there was so much glass that I could still see small shards of glass in the kitchen in the morning light. I don't take any risks, throw my other Pyrex bowls out and switch to all aluminium bowls. Please DO NOT use PYREX! The risk is not worth it! You may have a few years of good use, but is it worth risking your safety or that of your children? Edit- I just want to say that I used the court within the guidelines. The oven was 400 and the dish was only in for 25 minutes. The kitchen was quite warm and the surface I put it on was not hot but definitely not cool... so there was no drastic change in temperature."
1155,"	Exploding Pyrex
	I have been a chef now for seven years and have not ever had a problem with pyrex.  Until now.  Last night while roasting some potatoes in a 400F oven, my pyrex dish exploded.  It rained glass all over the inside of my oven.  It was a disaster.  I am just thankful that nothing happened to me or my two year old who was in the room at that time.  This sounds like a REAL PROBLEM!
",0,"Exploding Pyrex I have been a cook for seven years now and have never had a problem with Pyrex. Until now. Last night, as I was trying to roast potatoes in a 400F oven, my pyrex shell exploded. Glass was raining all over the inside of my stove. It was a disaster. I'm just grateful that nothing happened to me or my two-year-old who was in the room at the time. That sounds like a REAL PROBLEM!"
1156,"	Great coffee but too easy to break
	I was given this coffee maker for a birthday gift a couple of years ago and after I figured out how to make it work, loved it. After a while the latch on the top broke off and I had to hold the top down while it was grinding the coffee. That made the timer on it useless unless you propped something against it to hold the top down. It was a little inconvenient but I got use to it. Then the metal filter broke and I decided to get a new one. Luckily I put the old one in the garage for ""spare parts"" because not long after I started using the new one the side tab broke off and I had to grab a replacement off the old one. I will probably not purchase this brand again
",0,"Great coffee but too easy to break I got this coffee maker for a birthday gift a few years ago and after I figured out how to make it work, loved it. After a while, the latch on top broke off and I had to hold the top down while it grinded the coffee. This rendered the timer useless unless you propped something up to keep your head down. It was a little uncomfortable but I got used to it. Then the metal filter broke and I decided to get a new one. Fortunately I left the old one in the garage for ""spare parts,"" because shortly after I started with the new one, the side tab broke off and I had to get a replacement for the old one. I probably won't buy this brand anymore"
1157,"	very bad brakes
	if you want to buy this color buy anchor bakeware it is so good
",0,"very bad brakes, if you want to buy this color anchor bakery products it is so good"
1158,"	VERY disappointing
	I owned a Rival crockpot for 20 years and was very happy with it.  When it stopped working I therefore bought another (this one) from Rival.  I've used it twice.  The top doesn't seem to keep the liquid in, even on low, and it burned the food both times.  I don't trust it now and am not sure whether I'll try it again.
",0,"Very disappointing that I had a rival crockpot for 20 years and was very happy with it. When it stopped working, I bought another one from Rival. I've used it twice. The tip does not seem to hold the liquid, even when it is low, and it burned the food both times. I don't trust it now and I'm not sure I'll try again."
1159,"	Faulty lid on Rival 33511 5 Quart CrockPot Slow Cooker
	I bought this because it was well priced, good sized and looked better than many other slow cookers. I assumed it would work as well as my 10 year old slow cooker that I gave away. The first time I used it (as soon as it got up to tempurature) the lid started to rumble and slip around the top. Then came the spitting hot water and steam that went in my toaster down the side of the cooker and on the counter. The lid is the worst! At first I thought maybe I was missing a rubber seal or something on my lid. Now I realize this is the way it was designed! I made a pork roast in it which usually works great but in this slow cooker it seemed to cook quicker with no liquid left because it evaporated through the faulty lid. The only way to correct the spitting water and the rumbly,tumbly,bouncy lid is to put a paper towel under part of the lid but even this eventually fails because the towel gets soaked and then starts to drip on the counter. Not to mention its probably a fire hazard. I don't think my paper towel idea is what Rival had in mind when they designed this! I wish I could return this but I threw away the receipt.
",0,"Broken lid on Rival 33511 5 Quart CrockPot Slow Cooker I bought this because it was good value, good size and looked better than many other slow cookers. I assumed it would work just as well as the 10-year-old slow cooker I gave away. When I first used it (as soon as it started to move), the lid started to rumble and slide around the tip. Then came the spitting of hot water and steam that went down the side of the cooker and onto the counter in my toaster. The lid is the worst! At first I thought maybe I was missing a rubber seal or something on my lid. Now I realize that it was designed like this! I made a roast pork in it, which normally works great, but in this slow cooker it seemed to cook faster with no liquid left because it evaporated through the broken lid. The only way to correct the spitting water and the rumbling, tumbling lid is to put a paper towel under a part of the lid, but even that fails in the end because the towel gets soaked and then starts to drip on the counter. Not to mention the fire danger. I don't think my paper towel idea is what Rival had in mind when they designed this! I wish I could return it, but I threw away the receipt."
1160,"	Lid on crock pot.
	The lid does not fit and is not heavy enough to keep it firmly on the pot.It allows liquids to escape.I think this could be a problem
",0,Lid on Pot. The lid does not fit and is not heavy enough to hold it firmly on the pot. It lets out fluids.
1161,"	dont waste your money
	I have had this for 2years now and what a waste of money it has been. I have used this a few of times before I decided to toss them.  This set was a disaster.  The parer is dull period and the peeler peels off much more than just the skin, you lose almost 20%(no exaggeration) of the fruit or the vegetable
",0,"Don't waste the money I've had for 2 years now and what a waste of money it was. I used this a few times before I decided to throw it. That scene was a disaster. The parer is boring and the peeler peels off much more than just the skin, you lose almost 20% (without exaggeration) of the fruit or vegetables"
1162,"	wouldn't buy again
	We have had this machine for about a year and it might have work right the first time we used it.  We now have to borrow a friends Hoover Steamvac when we need to clean the carpet.  We are getting ready to buy a different machine bcause this one would never work right.  It never has any suction power and it constantly sprays soap everywhere even if you have it only on the water selection.  I wouldn't buy
",0,"We have had this machine for about a year and it might have worked the first time. We have to borrow a Hoover Steamvac from friends now when we have to clean the carpet. We are preparing to buy another machine because it would never work properly. It never has an absorption power and it sprays soap everywhere, even if you only have it on the water. I wouldn't buy"
1163,"	Fondue Failure
	I really thought I would like this product when I got it out of the box.  It's looks well made and looked easy to use.  I followed instructions and cleaned it throughly and put my recipe misture and miniture sausages in it to slowly heat and to use as an appetizer.  I put the the heat setting on warm as I was not in a hurry and I left the room for about 5 minutes.  When I came back there was mixture all over my cabinets, counters, etc. and what was left was boiling and sputtering like mad.  I later found out that no matter what heat setting I used it would over heat.  I cannot recommend this product to anyone I'm sorry to say
",0,"Fondue Failure I really thought I wanted this product when I took it out of the box. It looks well done and looked easy to use. I followed the instructions and cleaned them thoroughly and put my recipe in with manure and miniature sausages to slowly heat them up and use as an appetizer. I turned the heat on as I was in no hurry and left the room for about 5 minutes. When I came back, there was a mixture everywhere in my cupboards, counters, etc. and what was left was boiling and spluttering like crazy. Later I realized that regardless of the heat setting I used, it would overheat. I can not recommend this product to anyone, I am sorry to say"
1164,"	DO NOT BUY!  I'll sell you mine for $5.
	I've had to bring this back to Hoover 5 times in less than a year.
The belt for the self-propelled motor comes off ever other time I use the vacuum. The on/off button has been fixed 3 times.  It works when it wants to.  Even the guy at the Hoover store admitted that this piece of garbage is known for problems with the belt coming off.  I have nothing good to say about this.  I'm  a huge Consumer Reports fan but they missed the boat on this one. They need to update their testing over the long-term. I'm still pissed I blew $250 on this ridiculous excuse for a vacuum
",0,"Don't BUY! I'm selling mine for $5. I had to bring it back to Hoover five times in less than a year. The belt for the self-propelled motor comes off again and again when I operate the vacuum. The on / off button has been corrected 3 times. It works if it wants to. Even the guy in the Hoover store admitted that this piece of garbage is known for problems with the falling belt. I have nothing good to say about it. I'm a big Consumer Reports fan, but they missed the boat on this ship. They need to update their tests long-term. I'm still stinky that I blew $250 on this ridiculous excuse for a vacuum"
1165,"	Consumer Reports got this one wrong!
	Like many others, I bought this because it came highly recommended by Consumer Reports.  It worked great for a while, but after about a year the brush stopped spinning.  I replaced the belt (twice!) but it still won't work.  If I didn't read about so many others having similar problems, I would have guessed that I just got a bad vacuum - but after reading other reviews here at Amazon, I see that this is not a model that anyone should buy, despite the high rating from Consumer Reports
",0,"Consumer Reports got this wrong! Like many others, I bought this product because it was highly recommended by Consumer Reports. For a while it worked perfectly, but after about a year the brush stopped turning. I have the belt (twice!) But it still won't work. If I hadn't read that so many others have similar problems, I would have thought I'd just got a bad vacuum - but after reading other reviews here at Amazon I see that this is not a model anyone should buy, despite the high rating from Consumer Reports"
1166,"	OK for a crowd
	The tea press works fine if you are planning on serving a crowd.  For one or two people, it simply doesn't work.  You must add an enormous amount of tea for the press to work properly.  I once had a smaller tea press, and I thought that was what I was purchasing here.
",0,"For a crowd fine The tea press works well if you plan to serve a crowd. With one or two people, it just doesn't work. You have to add an enormous amount of tea to make the press work properly. I once had a smaller tea press and thought that was what I bought here."
1167,"	Disappointed
	I have other Oxo items that I like very much, but these Stainless Steel Measuring Cups are a big disappointment.  I also experienced the handle bending easily when packing in brown sugar.  They will be in my next yard sale
",0,"I have disappointed other Oxo articles, which I like very much, but these stainless steel measuring cups are a big disappointment. I have also seen the handle slightly bent when I packed brown sugar. ll be in my next yard sale"
1168,"	OXO let me down w/ flimsy handles
	I really like OXO products.  I have a number of their utensils in my kitchen and I enjoy that they have nice big handles.  Since I started getting gadgets for my kitchen I always wanted these measuring cups.  Well I finally got them.  I was very excited to use them for the first time.  Well I went to scoop some brown sugar and the handle started bending.  I was very disappointed in how flimsy the handles are.  I think I'll stick to my plastic ones from OXO, I had better luck with them
",0,"OXO has let me down with flimsy handles that I really like. I have a number of their utensils in my kitchen and I enjoy that they have nice big handles. Ever since I started getting gadgets for my kitchen, I've wanted these measuring cups. Well, I finally got it. I was very excited to use it for the first time. Well, I went to scoop brown sugar and the handle started to bend. I was very disappointed with how thin the handles are. I think I stick to my plastic purchases from OXO, I was luckier with them"
1169,"	Cute but cute doesn't cut it in a busy kitchen
	Usually OXO produces well designed items that have you thinking  and quot;They *really* thought about how this thing was going to be used (and abused)! and quot;  Unfortunately the other reviewers are spot on -- very bendy handles.  It's a shame, but you should pass on these
",0,"Cute but sweet it doesn't cut it in a crowded kitchen Normally OXO produces well designed articles that make you think and quot; you * really * thought about how this thing would be used (and abused)! Unfortunately, the other reviewers are very flexible handles. It's a shame, but you should pass it on"
1170,"	Not The Best At All
	I have been making ice cream in a Cuisinart machine for years but I wanted to regain my freezer space from the 2 canisters I had to keep ready.. I also wanted to make good gelato since I can't go to Italy all the time. I had first bought the Lussino 4080 by Musso. It was terrible. Too soft right out of the machine and full of ice crystals when put in the freezer for any amount of time. It didn't get firm, it became a rock. I returned it and got the Lello Gelato Pro instead.  It is quieter, has a washable bowl, costs about half the money, weighs much less and makes 2 quarts rather than 1 and 1/2 quarts. There is no contest. The Lello is the superior machine
",0,"Not the best, but I have been making ice cream for years in a cuisine art machine, but I wanted to recover my freezer from the 2 canisters I had to keep ready. I also wanted to make good ice cream, as I can't always go to Italy. I had first bought the Lussino 4080 from Musso. It was horrible. Too soft, straight out of the machine and full of ice crystals, if you put them in the freezer for any length of time. It didn't become solid, it became a rock. I gave it back and got the Lello Gelato Pro instead. It is quieter, has a washable bowl, costs about half the money, weighs much less and makes 2 quarts instead of 1 and 1 / 2 quarts. There is no competition. The Lello is the superior machine"
1171,"	Go with a better model
	I bought this ""piece of junk"" at Wal*Mart. I was actually surprised to see a food processor so cheap, so I decided to buy it.

After going home and washing the product, I decided to try it out. I plugged it in and NOTHING. It didn't even budge!

Anyway, I am going to have to drive ALL THE WAY back to Wal*Mart and return this...

Save your money and go with a more expensive model that will last you..
",0,"I bought this piece of junk from Wal * Mart. I was actually surprised to see a food processor so cheap, so I decided to buy it. After I went home and washed the product, I decided to try it. I plugged it in and NOTHING. It didn't even bend over! Anyway, I'm going to have to drive all the way back to Wal * Mart and give it back... Save your money and go with a more expensive model that will survive you."
1172,"	Weak whistle....
	The old OXO tea kettles had a train whistle sound.   This new one has a single high pitch whistle that is so weak you couldn't hear it in the next room.  Save your money and buy something cheaper.  It will work as well if not better.  I returned mine and got another brand and it works just fine and it was cheaper too.
",0,"Weak whistle.... The old OXO teapots had a whistling sound. This new one has a single high-tone pipe, which is so weak that you could not hear it in the next room. Save your money and buy something cheaper. It will work just as well, if not better. I gave mine back and got another brand and it worked well and it was cheaper too."
1173,"	Cork Screw Failure
	Unlike the other reviewers, my Kitchenaid cork screw worked fine for almost two years. It never quite pulled the cork far enough out of the bottle to suit me -- it didn't make cork pulling labor-free -- but I found it much easier than any previous such tool I ever owned. Alas, as in many of the other reviews, the screw finally broke off in a cork and the device seems irreparable. A cheap plastic cork screw had to be called into service. I just visited the Kitchenaid web page and they don't offer a cork screw for sale anymore. I presume that I will soon toss mine as well. Planning to buy one of these for $30? Clint would ask you: Do you feel lucky
",0,"Unlike the other reviewers, my Kitchenaid corkscrew has worked well for nearly two years. It never pulled the cork out of the bottle far enough to fit me - it didn't make cork pulling work-free - but I found it much easier than any other tool I've ever owned. Unfortunately, the screw, as in many other reviews, eventually broke in a cork and the device seems irreparable. A cheap plastic corkscrew had to be put into operation. I just visited the Kitchenaid website and there is no corkscrew to buy. I expect to be throwing my own soon. Are you planning to buy one of these cards for $30? Clint would ask you: Do you feel happy?"
1174,"	irrepairable
	Like 7 of the 8 other reviews, this product broke with no way to repair it.  For the price and apparent sturdiness, it is just one big failure and is to be avoided.
",0,"Like 7 of the 8 other reviews, this product broke without any way to repair it. For the price and the apparent robustness, it is just a big mistake and should be avoided."
1175,"	DO NOT BUY ANY SELF PRO[PELLED HOOVER VACUUMS
	HOOVER HAS A KNOWN PROBLEM WITH THE BELTS STRETCHING OUT ON ALL THE SELF PROPELLED VACUUMS, BUT WILL DO NOTHING FOR CUSTOMERS STUCK WITH THEM! WE MUST REPLACE THE DRIVE AND PROPEL BELTS EVERY COUPLE OF MONTHS. REDICULOUS POOR CUSTOMER SERVIC
",0,"DO NOT BUY SELF-POWER PER [AGAINST SELF-POWER Vacuum Parts HAVE A KNOWLEDGE PROBLEM WITH BELTS THAT ARE Vacuum-VACUUM-POWER ON ALL SELF-POWERS, BUT NOT BE PROBLEM FOR CUSTOMERS! WE MUST CREATE MONTH FEES FOR THE DRIVE AND PROPERTY. REDICULOUS POOR CUSTOMER SERVIC"
1176,"	So, you want to throw away $30?
	This torch just does not work.  I won't stay lit for more than a couple of seconds.  When it does stay lit, the flame is horrible.  Please, for the love of God, do not waste your money on this
",0,"So you want to throw away $30? This torch just doesn't work. I will not shine for more than a few seconds. When it burns, the flame is terrible. Please do not waste your money for the love of God"
1177,"	No egg on your face, there is no chance of that..
	I, too, bought this terrible piece of equipment. My complaint, aside from the odd taste, consistency and smell, was that you could not tell when the egg was done. It was still raw at 10 minutes. By the time it was cooked you could have used it for a nerf ball. What a waste of money. As far as thinking up other purposes for it, I suppose it could be a sacrificial camping outdoor firepit cook pan for something.  You'll have to think of something, just don't put eggs in it
",0,"No egg on your head, there isn't. I also bought this terrible device. My complaint, apart from the strange taste, texture and smell, was that you couldn't tell when the egg was ready. It was still raw for 10 minutes. When it was cooked, it could have been used for a Nerf ball. What a waste of money. As far as I can think of other uses for it, it could be a sacrificial hearth for something. You have to come up with something, just don't put eggs in it"
1178,"	engineering missed again
	its just a simple plastic tube that fits on the end of the grinder attachment so you can stuff sausage. So how did they manage to mess this one up? The flare at the wide end of the horn does not sit flat against the head of the grinder, so when you go to tighten the ring down to hold it into place, the collar can not screw on all the way. The result? A build up of meat in the front part of the collar. This eventually begins to drip down making a bloody mess of whatever is under the grinder attachment. How hard would it have been for Kitchenaid to design the horn so it fitted flat in place and the collar would have screwed on tight?
",0,"The technique has once again overlooked a simple plastic tube that fits at the end of the sanding attachment, so that you can stuff sausages. So how did they manage to cause this mess? The flare at the wide end of the horn does not sit flat against the head of the grinder, so the collar cannot be screwed all the way down when pulling the ring down to keep it in place. The result? A pile of meat in the front of the collar. This finally begins to drop and makes a bloody mess of everything that is under the grinding intent. How hard would it have been for Kitchenaid to construct the horn so that it would fit flat in place and the collar would have been firmly screwed on?"
1179,"	size matters
	Disappointed with the size of product, have not used it yet
",0,"Size matters Disappointed with the size of the product, have not used it yet"
1180,"	LOP SIDED
	I have ordered and returned twice and my third one they sent has the same result.
After a few uses it seems to twist off stroke and stays that way.
",0,"LOP SIDED I ordered and returned twice and my third shipment they sent has the same result. After a few applications, it seems to stave off the stroke and stays that way."
1181,"	Initially satisfied; downhill from there
	I purchased this handsome can opener in June 2004.  Feels  and  looks substantial and promising.  It worked ok for a couple of months, and now it's useless.  I'll return to using my zyliss opener, and throw this in the trash
",0,"Initially satisfied, I bought this nice tin opener in June 2004. Feels good and looks good too. It worked well for a few months, now it's useless. ll use my Zyliss opener again and throw it in the trash"
1182,"	Read all reviews before you buy
	To be fair, the design is great looking, size is ideal, and very functional.  However, beware of quality and packaging.  Whoever packaged this in Thailand did not take care, it has nicks and scratches everywhere..not to mention the dings in corners.  Paint in all the panels is inconsistent..therefore, you can see different colorations throughout different panels.  It is somewhat redish in stain tone, could be darker to be a true dark walnut.  Manufacturing flaws such as missing drill holes, which makes it tough when assembling...got screws, just missing screw holes.  I only recommend to those with a nack of wood handyman, not for the average person.  Recommend you need the following tools: Drill with phillips screw heads and drill bits(just in case), small bottle of dark wood stain(to touch up painting the scratches), and some patience.
To continue, beware when placing this table on a true flat surface, it may have uneven stance...ok on carpeting.  And beware if displaying in bright lit areas...people may see the different paint tones, and difference between the two table.  Lasting, it is not 100% solid wood, some panels have veneer over particle board.  Heck, what do you expect for $69bucks..
",0,"To be fair, the design is great, the size is ideal and very functional. Be careful with quality and packaging, however. Whoever packed this in Thailand, has not been careful, it has cracks and scratches everywhere.. not to mention the dents in the corners. The color in all panels is inconsistent.. therefore you can see different colors in different panels. It is slightly reddish in the blotch tone, could be darker to be a real dark walnut. Manufacturing faults such as missing holes, which makes it difficult to get... screws when assembling, only missing screw holes. I only recommend people with a woodcraft, not the average person. Recommend the following tools: Drilling with Phillips screw heads and drills (just in case), small bottle of dark wood stain (to treat the scratches) and some patience. To proceed, beware if this table is placed on a real flat surface, it may have an uneven posture... ok on carpeted. And beware when viewing in brightly lit areas... people can see the different shades and the difference between the two tables. Durable it is not 100% solid wood, some panels have veneer over particle board. Heck, what do you expect for $69bucks.."
1183,"	What a Mess
	I was so excited to receive my DeLonghi Caffe Sorrento Bar4 4-Cup Espresso/Cappuccino Machine.
Being an experienced expresso drinker I started to brew my expresso, needless to say the frother works so so good you do not even have to turn it on.  Water and steam everywhere, also the frother does not turn off, I tried so hard that the knob came off.  I was very dissapointed
",0,"What a mess, I was so excited to get my DeLonghi Caffe Sorrento Bar4 4-cup espresso / cappuccino machine. As an experienced express drinker I started brewing my Expresso, of course the foam foamer works so well that you don't even have to turn it on. Water and steam everywhere, the foam does not switch off, I tried so hard that the button bounced off. I was very disappointed"
1184,"	Broke after limited use
	My Screwpull Lever model broke after opening roughly 40 bottles over 1+year.  Locked up and when I pulled a little harder it stripped a gear (the notches into which the gear meshes are only plastic.)  

I suspect the lockup during the twist-cork-in -then-lift-up cycle was due to worn part within the screw housing.

In any event, it's unacceptable for something this expensive to fail with
such limited use.  At the very least, the gear mechanism should be stainless steel vice metal-plastic to provide better wear.

Plus, we just talking about a stupid corkscrew.  How hard /costly would it be to build something decent vice a piece of overpriced yuppy crap??
",0,"Broken after limited use My Screwpull lever model broke after I opened about 40 bottles over 1 + year. Locked in and when I pulled a bit harder, it took off a gear (the notches in which the gear meshes are made of plastic only). I suspect that the locking during the twist-cork-in-then-lift-up cycle is due to wear parts in the screw casing. In any case, it is unacceptable that something so expensive should fail with such limited use. At the very least, the gearbox mechanism should be made of stainless steel and metal-plastic to ensure better wear. Besides, we're talking about a silly corkscrew. How hard / expensive would it be to build something decent from an overpriced yuppy manure? ?"
