,text,label,aug_text
972,DUS-JFK Business class flight 7450. Good service good staff good food good wine and drinks but the seat was horrible.,1,DUS-JFK Business Class Flight 7450. Good service good staff good food good wine and drinks but the seat was terrible.
973,Nairobi to Kilimanjaro. Flight departed NBO on time and arrived at JRO ahead of schedule. The flight was short about 40 minutes but the crew managed to serve a drink (alcohol included) and a snack of peanuts. Not much but definitely sufficient. The plane was a reasonably new ATR 72-500 that was boarded from the back stairs. It rained heavily at NBO so everybody was given a poncho! Overall no complaints.,1,"Nairobi to Kilimanjaro. The flight took off on time and arrived in JRO early. The flight was short, but the crew managed to serve a drink (alcohol included) and a snack with peanuts. Not much, but definitely enough. The plane was a relatively new ATR 72-500, which was mounted from the back stairs. It was raining heavily at the NBO, so everyone got a poncho! No complaints overall."
974,Sydney to Melbourne continuing on from Darwin. Great food in Sydney Qantas Club. Refreshments are advertised on this flight so don't expect anything too much at 8.30pm on a flight little over an hour long. Flight full and service good but refreshment a little disappointing - sweet biscuits and nothing else. Free wine was served so can't really complain. Managed to get an extra leg-room seat which is always good.,1,"Sydney to Melbourne, further from Darwin. Great food at the Qantas Club in Sydney. Refreshments are advertised on this flight, so don't expect too much for a flight of a little over an hour at 8.30 p.m. Flight full and service good but refreshment a little disappointing - sweet biscuits and nothing else. Free wine was served, so you can't really complain. We managed to get an extra legroom seat, which is always good."
975,"Flew my family of 4 from Hong Kong to Brazil service was great all flights on time only bad experience was on our way back in LAX. I was taking a later flight to HKG while my family went to Brazil they would not allow me to check in early so I could assist my family through security with their earlier flight. With a 7 and a 1 year old this was difficult for my wife. I was holding a business class ticket back but they still would not let me check in early. I found seats in business class uncomfortable and the seat pad was short. I'm 6'2"" about 220 but while in the upright position it was uncomfortable. Good experience but the upgrade for 2k was not worth it.",1,"Flying my family of four from Hong Kong to Brazil was great all flights on time, just bad experience was on our way back to LAX. I took a later flight to HKG while my family went to Brazil, they would not allow me to check in early so I could help my family through security with their earlier flight. With a 7-year-old and a 1-year-old child, it was difficult for my wife. I held back a business class ticket, but they still wouldn't let me check in early. I found business class seats uncomfortable and the seat cushion was short. I'm 6 '2, ""so 220, but while I was in the upright position it was uncomfortable. Good experience, but the upgrade for 2k was not worth it."
976,KUL-ICN-KUL - out in Economy return in Premium. Both flights efficient and slept most of the way on the overnight return. Overall excellent value for money.,1,KUL-ICN-KUL - out in Economy Return in Premium. Both flights were efficient and slept most of the time on the way back. Overall excellent value for money.
977,Extremely happy with all the aspects of my flights. Crew were very efficient despite the full plane on the Sydney - Bangkok leg and if they weren't particularly chatty or full of smiles this doesn't bother me. Food was also excellent and the inflight entertainment outstanding. I'm not a tall or large person but the legroom did seem more generous than my other airline experiences. Loved the 30kg baggage allowance too. I will definitely choose Thai again.,1,"I am extremely satisfied with all aspects of my flights. The crew was very efficient despite the full plane on the Sydney - Bangkok route and if they were not very chatty or smiling, I do not mind. The food was excellent and the entertainment on the plane was excellent. I'm not a big or tall person, but the legroom seemed more generous than in my other plane experiences. I also loved the 30kg baggage allowance. I will definitely choose Thai again."
978,I fly with US Airways a lot and they are average nothing special. Flying from CLT-SAN we usually leave on time a few minutes early even. But ever since they removed inflight entertainment on their domestic flights a 5 hour flight on an A320 is a little long. Make sure to bring your own things for movies and music Airbus A320 was older with some signs of age and grime on it taffy stuffed into what used to be a power port on my armrest 2 skittles stuck to the carpet under my seat leather was worn as well. Cabin Crew were nice and attentive drinks and snacks were average though their marketplace meals are not as quality. Just a few days before our trip US Airways changed our flight numbers and if I had not looked at the reservation again I might have been in a little trouble in finding the gate. If you don't like spending a lot of money try not to bring huge suitcases that need to be checked as US Airways charges 25 extra dollars per bag each way. US Airways is an average airline nothing very special.,1,"I fly a lot with US Airways and they are nothing special on average. By plane from CLT-SAN we usually leave a few minutes earlier. But since they removed domestic flights from passenger entertainment, a five-hour flight on an A320 has been a bit long. Be sure to bring your own stuff for movies and music. Airbus A320 was older, had some signs of aging and dirt on it. Also, 2 cones stuck on the carpet under my seat were stuffed into an earlier power outlet on my armrest. Cabin crew were nice and attentive Drinks and snacks were average, although their meals in the marketplace are not as high quality. Just a few days before our trip, US Airways changed our flight numbers and if I hadn't looked at the reservation again, I might have had a few difficulties finding the gate. If you don't like spending a lot of money, try not to bring huge suitcases that need to be checked, as US Airways charges an extra $25 per bag each way. US Airways is an average airline, nothing special."
979,Abu Dhabi to Prague. Clean airplane (A319) Blanket and pillow provided excellent staff surprisingly good food and many rounds of drinks. I was pleasantly surprised especially compared to the first leg (Bangkok to Abu Dhabi operated by Etihad) which flew old plane (Boeing 777-300er) and the service from cabin crew was almost non-existent.,1,"Abu Dhabi to Prague. Clean aircraft (A319) blanket and pillows provided the excellent staff with surprisingly good food and many rounds of drinks. I was pleasantly surprised, especially compared to the first stage (Bangkok to Abu Dhabi, operated by Etihad), which was flown with old aircraft (Boeing 777-300) and the service of the cabin crew was almost non-existent."
980,ALA-AYT-ALA. Very polite and professional staff onboard. Excellent serving of special meals as ordered at booking and excellent care for children and aged passengers. I would recommend providing more toiletries (hand lotion combs etc). If possible please consider other supplier of noise-reducing earplugs those available in the passenger's pouch now don't reduce the noise and pressure discomfort in the cabin.,1,"ALA-AYT-ALA. Very polite and professional staff on board. Excellent service of specialty dishes as ordered at the time of booking and excellent care for children and elderly passengers. I would recommend providing more toiletries (hand lotion combs, etc.). If possible, consider other suppliers of noise-reducing earplugs that are now available in the passenger bag and do not reduce noise and pressure problems in the cabin."
981,JFK to Dubai-Lahore and Islamabad to Dubai-JFK. A380 to Dubai and 777-300 to Pakistan. All four flights completely filled to capacity. Meals were good service prompt and courteous. Sitting back in row 83 takes about 20 minutes until exiting the A380 after landing. The highlight is the Emirates ICE on-demand entertainment system. Obtained mileage accrual with partner airline JetBlue.,1,JFK to Dubai-Lahore and Islamabad to Dubai-JFK. A380 to Dubai and 777-300 to Pakistan. All four flights were fully booked down to the last seat. The meals were prompt and polite. Sitting back in row 83 takes about 20 minutes to leave the A380 after landing. The highlight is the Emirates ICE On Demand Entertainment System. Earned miles with partner airline JetBlue.
982,LHR-HKG-LHR in Premium Economy class. No pre boarding for PE class passengers once onboard offered pre take-off drinks which included champagne on both flights. Excellent meals both flights offered Dinner and Breakfast and snacks were available during the flights. The seat is fairly comfortable and I'm 6ft 1in and found the legroom more than ample in fact on both flights I managed over 8 hours sleep. Lots of choices with entertainment movies TV during the flight. I would recommend Cathay Premium Economy Good value excellent Service I think people who write negative reviews about this class are expecting business class but need to remember this is not!,1,"LHR-HKG-LHR in Premium Economy class. No pre-boarding for passengers in PE class on board offered drinks before take-off, including champagne on both flights. Both flights offered excellent meals and snacks during the flights. The seat is quite comfortable and I am 1.60 m tall and found the legroom more than adequate, in fact I managed over 8 hours of sleep on both flights. Many possibilities with entertainment TV in flight. I would recommend Cathay Premium Economy Good Price Excellent service I think people who write negative reviews about this class expect business class but need to remember that this is not the case!"
983,TSV-DRW-TSV flight out on time the aircraft was clean and comfortable certainly more personal space on the Embraer 170 then you get on other economy flights in Australia. The cabin wasn't full so after take off it was a matter of grabbing a pair of seats to myself. A light morning meal of sandwiches water coffee/tea and a small chocolate was complimentary. The return flight was delayed 7 hours and advice was received about this the afternoon before by email and SMS. Two hot meal options offered on that flight one vegetarian the other sausages and mash. Beer wine and spirits were complimentary on this leg perhaps owing to the long delay I didn't ask I just enjoyed having two seats to myself again and kicked back with a fee Jim Beam and cola's. Flight attendants professional and attentive.,1,"TSV-DRW-TSV departed on time, the aircraft was clean and comfortable, certainly more space on the Embraer 170 than on other economy flights in Australia. The cabin wasn't full, so after take-off it was about snatching a couple of seats. A light morning meal with sandwiches, water, coffee / tea and a small chocolate was free. The return flight was delayed by 7 hours and the afternoon before, notices were sent by email and text message. Two hot meals were offered on this flight, one vegetarian, the other sausages and porridge. Beer glasses and spirits were free on this leg, perhaps due to the long delay I didn't ask for, I just enjoyed having two seats for myself again and resigned with a Jim Beam and Coke fee. Flight attendants professional and attentive."
984,Travelled with Monarch to Tobago. Both flights were enjoyable with decent food and good service from pleasant cabin crew. The aircraft was not full so we had three seats between two. Even check in was easy. The flight was an hour late on arrival in Tobago but the return flight was early. I would definitely fly Monarch to the Caribbean again.,1,"Travelled to Tobago with Monarch. Both flights were pleasant with decent food and good service from pleasant flight attendants. The plane wasn't full, so we had three seats between two. Even the check-in was easy. The flight was delayed by one hour on arrival in Tobago, but the return flight was too early. I would definitely fly Monarch back to the Caribbean."
985,KL1383 Amsterdam-Warschau (19/11) on Boeing 737-700. Wonderful flight as always! Nice crew tasty sandwiches a good selection of drinks (served twice!) and comfortable seats!,1,KL1383 Amsterdam-Warsaw (19 / 11) on Boeing 737-700. Wonderful flight as always! Nice crew tasty sandwiches and a good selection of drinks (served twice!) and comfortable seats!
986,"Melbourne-Shanghai (and return) via Singapore. Excellent service as always. I much prefer SA to any of the Chinese airlines to fly to China despite needing to transfer and costing more. The service quality more than makes up for it. Travelling with a young child we were given priority boarding priority meals extra little snacks and drinks etc.. and generally going out of their way to engage and be friendly to our son. Super polite friendly and helpful staff at all times. Plenty of food drinks and snacks and virtually every meal has a ""Chinese"" and ""Western"" choice. Economy class food and seating is very good for that class. Inflight entertainment is expansive with a huge selection of movies music games kids activities educational tools and flight information. Highly recommended.",1,"Melbourne-Shanghai (and back) via Singapore. Excellent service as always. I prefer South Africa to one of the Chinese airlines that fly to China, even though they have to change planes and cost more. The quality of service more than makes up for that. Travelling with a small child we got priority boarding preferred meals, small snacks and drinks etc. and generally anything that got in their way to engage us and be kind to our son. The staff were very friendly and helpful. There are plenty of drinks and snacks and virtually every meal has a ""Chinese"" and ""Western"" selection. Eating and seating in Economy Class are very good for this class. The in-flight entertainment is extensive and offers a huge selection of films, music games, children's activities, educational instruments and flight information. Highly recommended."
987,Flew to New York from Dublin with 2 small kids Fri 22 Nov and returned Mon 25. I must say I was very impressed. The cabin crew were pleasant and professional. The plane was full and they were kept busy but they really made my daughters feel special giving them extra cookies drinks passing chat etc. Even when one woman decided to go to the restroom a few seconds before takeoff - a potentially serious situation - they were firm but polite as they leaped down the aisle to make her sit down. IFE worked on all seats and while a couple of inches of extra legroom wouldn't have gone amiss it was fine for a six hour flight. A word about the meals. I've noticed many times that the catering supplied by European companies (ie going out) is far superior to what you get coming back from the USA regardless of airline. But that's the only criticism really. Well done Delta. In my experience you're at least as good as BA KLM and Virgin.,1,"Fly to New York from Dublin with 2 young children Friday 22 Nov and returned on Monday 25 I must say I was very impressed. The flight attendants were pleasant and professional. The plane was full and they were busy, but they really made my daughters feel special by giving them extra biscuits and drinks while they chatted, etc. Even when a woman decided to go to the toilet a few seconds before take-off - a potentially serious situation - they were firm but polite as they jumped down the aisle to get her to sit. IFE worked on all the seats and while a few inches of extra legroom wouldn't have been bad, it was fine for a six-hour flight. A word about meals. I have often noticed that the catering provided by European companies (i.e. going out) is far better than what you get back from the US, regardless of the airline. But that's really the only criticism. Well done Delta. In my experience, you are at least as good as BA and Virgin."
988,Brussels-Dakar return in economy. Very pleasantly surprised. Smart new cabins on A330. Comfortable seats with adjustable headrests and best economy class legroom I encountered for a long time. Very tasty food outbound (nasty in-bound) no problem getting top-ups on drinks. Flights on time both ways cabin crew friendly and efficient. Brussels airport a much nicer place to be than Paris CDG the other main hub for Africa flights. Only let-down was the in-flight entertainment. It's a modern on-demand system with a nice big touch screen and useful USB port but choice of movies and music was poor and the flight map function too clever for its own good - it seemed to endlessly show places hundreds of miles away with silly captions like 'historical city of Venice' and only occasionally made it clear where you actually are!,1,"Brussels-Dakar return to the economy. Very pleasantly surprised. Smart new cabins on the A330. Comfortable seats with adjustable headrests and the best legroom I've known in Economy Class for a long time. Very tasty food outside (nasty inbound) no problem to get charges on drinks. Flights on time in both directions Cabin crew friendly and efficient. Brussels Airport is a much nicer place than Paris CDG, the other main hub for Africa flights. Only the conversation on the plane left something to be desired. It's a modern on-demand system with a nice big touchscreen and useful USB port, but the choice of movies and music was poor and the flight map function too clever for its own good - it seemed to show endless places hundreds of miles away, with silly captions like ""historic city of Venice"" and only occasionally made clear where you actually are!"
989,My wife and I have just flown to Apia and back on VA operating for Virgin Samoa. Both aircraft's were older Boeing 737-800 in fine order. Cabin and toilets excellent and friendly flight attendants. Good inflight magazine and portable video/music players were available with a small selection of movies and music. Flights left on time. Meal both ways was a beef wrap. For a four hour flight these were good flights.,1,"My wife and I have just flown to Apia and back and are flying for Virgin Samoa. Both were older Boeing 737-800 aircraft in good condition. Cabin and toilets are excellent and friendly flight attendants. Good in-flight magazines and portable video / music players were available with a small selection of movies and music. Flights were able to take off on time. Both were beef wrap. For a four-hour flight, that was good flight."
990,Buenos Aires - Mexico - Las Vegas - Mexico - Buenos Aires. Most flights were on time and crew were friendly. For both long haul flights (EZE-MEX-EZE) the aircraft was a 767 without IFE. Food was quite good crew kept constantly giving out glasses of water tea or coffee even in MEX-EZE a 500ml bottle of water was on every economy class seat. If I get the chance I will fly them again.,1,"Buenos Aires - Mexico - Las Vegas - Mexico - Buenos Aires. Most flights were punctual and the crew friendly. For both long-haul flights (EZE-MEX-EZE) the aircraft was a 767 without IFE. The food was pretty good, the crew were constantly serving water tea or coffee, even in MEX-EZE there was a 500ml bottle of water on each economy class seat. If I get the chance, I will fly them again."
991,Raleigh to Newark via Baltimore Washington. Had great seats on each flight with friendly crews. Nice experience with smooth trips.,1,Raleigh to Baltimore Washington to Newark. Had great seats on every flight with friendly crews. Nice experience with smooth travel.
992,Excellent flight from Manchester to Barbados via Antigua January 2014. Seat felt roomy and plenty of leg space. Good food and very pleasant crew. Was not expecting much because the flight was so cheap so was really pleased. Have already booked again for January 2015.,1,"Excellent flight from Manchester via Antigua to Barbados in January 2014. The seat felt spacious and offered plenty of legroom. Good food and very pleasant crew. Was not expected much because the flight was so cheap, so was really pleased. Have already booked again for January 2015."
993,Flew out to Cancun on the Dreamliner on 5th March and back on 12th. I must say the first thing that struck me on boarding was the sense of space - the seat pitch is much better than the 767 and the entertainment was superb. Crew were really attentive overall a brilliant flight and loved the aircraft.,1,"The Dreamliner flew to Cancun on March 5 and back on March 12. I must say, the first thing I noticed when boarding was the feeling of space - the seat pitch is much better than on the 767 and the entertainment was excellent. The crew were very attentive and did a brilliant flight."
994,"This was my first time to fly Domestic First Class on United Airlines. My first thoughts were how the cabin service reminded me of what economy class once was when I flew as a teenager in the late 1970's. This trip was from SEA to ORD to IND and back. Zone 1 boarding: Great! Initial cabin greeting was pleasant and prompt. Seat comfort good. Seat pitch a bit tight. Drink and snack service: very good. Flight Attendants: If I ran my own airline I would hire each attendant that I encountered on this trip. Meal service was good no complaints. Inflight entertainment: On the outbound trip there seemed to be a good selection that I could watch no charge on my own device. Connectivity needs to be simplified! On the return part of my trip the equipment was Inop. This is the second US carrier that I've encountered with Inop inflight equipment. United you need to spend more time making sure your equipment works. ""Just Good Enough"" is not good enough!",1,"This was my first flight in first class with United Airlines. My first thoughts were how cabin service reminded me of the economy class I flew as a teenager in the late 1970s. This journey led from the sea to the coast to India and back. Zone 1: Great! The first welcome in the cabin was pleasant and prompt. Seating comfort good. Seat pitch a bit tight. Drinks and snacks service: very good. Flight attendant: If I had my own airline, I would hire every flight attendant I met on this trip. The food was good, no complaints. Entertainment in flight: On the outbound journey, there seemed to be a good selection that I could watch for free on my own device. Connectivity needs to be simplified! On the way back the equipment was Inop. This is the second US aircraft carrier I have met with inflight equipment. United need to spend more time making sure their gear works. ""Only good enough"" is not good enough!"
995,CPT-JNB. Business class seat 2A 737-800 flight lasting just around 2 hours. Seat comfortable similar layout to European airlines for short haul business class. Boarding quick although due to luggage offload flight delayed. Small meal served but nothing like the food served on SAA international flights. Flight arrived on time however spent another 30 min getting to the remote stand and bussed to the terminal which left little time to make my connection. Perhaps not worth the extra from economy fare!,1,"CPT-JNB. Business Class seat 2A 737-800 flight takes only about 2 hours. Comfortable seat similar to that of European airlines in Business Class on short-haul flights. Boarding was fast, although the flight was delayed due to baggage unloading. Small meal served, but nothing like on international flights of the SAA. The flight arrived on time, but spent another 30 minutes getting to the remote stand and took the bus to the terminal, where there was little time to connect. Maybe not worth the extra cost of economy class!"
996,HAM-DXB-NBO and return. HAM-DXB on the B777 very modern aircraft good seats. DXB-NBO on the A330 return B777 slightly older but good compared to several other airlines. Seats are good on all aircraft's plenty of legroom. Inflight entertainment probably one of the best in the world there is a big variety of Music Movies tv series games etc on a big touchscreen. Food is good (both quality and quantity) and I really like Dubai airport even though it is rather large. All flights on time. Really nothing to complain about great value for money!,1,"HAM-DXB-NBO and back. HAM-DXB on the B777 very modern aircraft good seats. DXB-NBO on the A330 B777 is a bit older, but good compared to some other airlines. The seats are good, as all planes have plenty of legroom. In-flight entertainment is probably one of the best in the world, there is a wide selection of music movies-TV series games etc. on a large touchscreen. The food is good (both quality and quantity) and I like Dubai airport very much, although it is quite large. All flights on time. Nothing to complain about, really!"
997,QR653 KTM-DOH 10 Nov. First time ever with QR the flight supervisor was attentive and friendly the food of good standard and proportion. The equipment used was an Airbus 320 for a 5 hr flight which was fairly okay. The only negative aspect was the rude and arrogant biz class check in clerk at KTM airport.,1,"QR653 KTM-DOH 10. Nov. For the first time ever with QR, the flight attendant was attentive and friendly while eating of good standard and good ratio. The equipment used was an Airbus 320 for a 5 hour flight, which was pretty okay. The only negative aspect was the rude and arrogant check-in desk at KTM airport."
998,Flew KHH-HKG-KHH a few weeks ago. The outbound leg was pretty good. Excellent food comfortable seats wonderful service with a smile. They manage to serve a full meal on the very short 1 hour flight which is excellent. On the downside our kids were not served their pre-ordered child meal just the regular adult meal. The deplaning in Hong Kong was via a bus ride. Must be a recent thing as a couple of years ago this flight did use a jetway although at a remote gate. Additionally the airline did not pass around immigration slips and we were turned around at the clearance queue to complete that step. This should be a standard process on any international flight. The return to KHH was messy. The flight was late and the equipment was changed to a Cathay jet. The famous CX/KA food was non-existent and instead we were served chicken wraps and a box of tea. Small detail but takes away from the normally wonderful CX/KA experience.,1,"Flea KHH-HKG-KHH a few weeks ago. The first leg was pretty good. Excellent food comfortable seats wonderful service with a smile. They manage to serve a full meal on the very short, one-hour flight, which is excellent. The disadvantage is that our children not only received the normal adult meal, but also the pre-ordered children's meal. The planning in Hong Kong was done by a bus ride. Must have been a few years ago when this flight used a jetty, albeit at a remote gate. In addition, the airline did not pass on any tickets and we were turned around at the check-in line to make this move. This should be a standard procedure on any international flight. The return to KHH was chaotic. The flight was delayed and the equipment was switched to a Cathay jet. There was no famous food, and instead we were served chicken creams and a box of tea. Small detail, but takes the sting out of the otherwise wonderful CX / KA experience."
999,SLC-FCA-SLC Delta connection branded CRJ200. Both directions crew was informative and friendly. Aircraft well maintained and clean. I can't complain about the service we received in 1hr 30min flight. Check in people at SLC are very busy with constant Skywest-Delta Connection flights leaving but efficient.,1,SLC-FCA-SLC Delta connection CRJ200. The crew was informative and friendly. Aircraft well maintained and clean. I can't complain about the service we got in an hour and 30 minutes flight. The SLC check-in staff are busy but efficient with the regular flights of the Skywest Delta connection.
1000,Ottawa to Varadero Cuba return. Both flights delayed. Ottawa to Varadero was supposed to leave at 5.15pm Saturday delayed until 6am Sunday. Received notice that it was only supposed to be delayed until 3.50am Sunday. Had to wait 6 hours at the airport. No clear explanation given as to why there was a delay. The only thing Sunwing gave us was a voucher of $30 each. Same thing leaving Varadero except no notice. Flight scheduled to leave at 10.15pm Saturday flight delayed until 12pm Sunday. No announcements no explanation as to the delay. We had to go through customs in Cuba twice because of leaving to go to the hotel they provided. They were so disorganized by the time we got checked in we only had 3 hours of sleep. At 2 am in the morning they decided to put us in a hotel. We were delayed until 11am then 12pm and 12.30pm.,0,"From Ottawa to Varadero Cuba back. Both flights were delayed. Ottawa to Varadero was scheduled to start at 5: 15 p.m. on Saturday and continue through Sunday at 6 a.m. I was told it should only last until 3.50am on Sunday. Had to wait 6 hours at the airport. It was not clear why the delay occurred. The only thing Sunwing gave us was a $30 voucher. The same applies to Varadero, but without notice. The flight, which was due to take off at 10.15pm, was delayed from Saturday to Sunday at 12.15pm. No announcements, no explanation for the delay. We had to go through customs twice in Cuba because we wanted to go to the hotel they had provided. When we were checked in, they were so disorganized that we only had 3 hours sleep. At 2 a.m. they decided to take us to a hotel. We were delayed until 11am, then 12pm and 12.30."
1001,I had to use Finnair twice within 2 weeks for lack of availability on Lufthansa / SAS flights which I normally use. For good reason. Trip was FRA-HEL- MP (15th and 23rd September) and return (19th and 25th September). Both times departure from FRA was delayed on the 23rd the departure gate was announced only a few minutes before boarding was supposed to start. The stopover time in HEL is only one hour and since my flight was not the only one that was late the connecting flight to TMP was also delayed. Both times. On the trip back on the 23rd I had no checked luggage - luckily. Seemed like the computers were down I had a mobile boarding pass but everyone had to be checked manually from a printed list free seating on the first leg of the flight - no announcement from the crew as to what was going on the guy sitting next to me asked about his connecting flight (we were about 30 minutes delayed) and was simply told he has to pick up and re-check his luggage in Helsinki then miss the flight or catch the flight and then try to find his luggage later on - lots of other people had similar issues but all that was said via the speaker system was that everyone has to pick up and re-check their luggage in Helsinki nothing else. Absolutely no customer service connecting flights wouldn't wait if you wanted to catch the flight you would have to leave your luggage. The same then happened in Helsinki as well nobody showed up at the gate to start the boarding process until about 40 minutes past the scheduled departure time. The lady had a printout and checked every name manually from that list. At least the assigned seats from prior online-check-in were still valid this time. On the first trip I had luggage checked and both in TMP as well as in FRA it took forever to get it from the belt. In Tampere the distance from the plane to the belt is maybe 30 meters. You'd think it would be manageable to unload the luggage in less time than 30 minutes (plane on that route is an ATR propeller-plane very small). In Frankfurt I understand that it takes longer but I have had plenty of Lufthansa flights with apron- positions and even on those the luggage was on the belt after about 20 minutes. Finnair needed about 45 minutes for that. Another thing is that the desk service in Frankfurt is really terrible. The staff that handles the baggage drop is the same that handles the boarding - very unfriendly and sometimes even ignoring questions. Last but not least - the food is horrid. Some dry sandwich or bun with veggies on them. Either a hot drink or a cold drink. Now I read they want to get rid of free snacks on the European routes altogether. Anyway I will not fly Finnair again not voluntarily anyhow. Lucky that I book my own business trips and that Lufthansa / SAS has excellent service on the route to Tampere.,0,"I had to use Finnair twice in 2 weeks because I was not available on normally used Lufthansa / SAS flights. With good reason. The trip led to FRA-HEL- MP (September 15 and 23) and back (September 19 and 25). Both times FRA's departure was delayed on 23, the departure gate was announced only a few minutes before the scheduled departure. The stopover in HEL is only one hour and since my flight was not the only one delayed, the connecting flight to TMP was also delayed. Both times. On the return trip on the 23rd I had no checked baggage - fortunately. It seemed like the computers had failed, but I had a mobile boarding pass, but everyone had to be checked manually from a printed list of empty seats on the first flight - no announcement from the crew about what was going on with the man next to me who was asked about his connecting flight (we were about 30 minutes late) and they just told him to pick up his luggage in Helsinki and check it again, then miss the flight or take the flight and then try to find his luggage later - many other people had similar problems, but over the loudspeaker system they just said that everyone had to pick up and check their luggage in Helsinki, nothing else. Absolutely no connecting flights would wait if you wanted to take the flight you had to leave your luggage. The same thing happened in Helsinki, when no one showed up at the gate to begin the boarding process until about 40 minutes after the scheduled departure time. The lady had a printout and checked each name manually from this list. At least the allocated seats from the previous online check-in were still valid this time. On the first trip I had checked in luggage and it took me ages to get it off the conveyor belt in both TMP and FRA. In Tampere, the distance from the plane to the belt is perhaps 30 metres. You might think that it would be manageable to unload the luggage in less than 30 minutes (the aircraft on this route is a very small propeller aircraft ATR). In Frankfurt it takes longer, but I have had many Lufthansa flights with apron positions and even on those, the luggage was on the conveyor belt after about 20 minutes."
1002,"I flew from Crete to Gatwick arrive at the airport to be told there is a 4 hour delay. I ask why we weren't alerted with a text or email as they ask for this information and they told me that airlines ""don't do that"" I mentioned that EasyJet do and they said they don't have the capability but if we were booked on a tour a tour guide could have come and told us. The people on the ground in Crete were so condescending to the point of actually saying ""I'm not trying to be condescending but"" and when we got on the plane there was no apology or explanation for the five hour delay. They then shamed an old man for asking for an aisle seat as his knee was really sore even after he explained it was due to sitting in the airport for an extra five hours in her loudest voice the flight attendant declared that the plane would be further delayed as they would have to offload his luggage as he refused to take his seat. The plane was freezing and we ended up getting in at six in the morning so we completely wasted $300 on the hotel we'd booked for the night and never used.",0,"I flew from Crete to Gatwick and arrived at the airport to be told there was a four-hour delay. I ask why we were not notified by text message or email when they asked for this information and they told me that airlines ""do not do that."" I mentioned that EasyJet does that and they said they did not have the capability, but if we had been booked on a tour, a tour guide could have come and told us about it. The people on the ground in Crete were so condescending that they even said, ""I'm not trying to be condescending, but."" And when we got on the plane, there was no excuse or explanation for the five-hour delay. They then shamed an old man for asking for a seat in the aisle because his knee was really sore, even after he explained that it was because he had been sitting in the airport for five hours longer, the flight attendant explained in her loudest voice that the plane would be delayed further because they had to unload his luggage because he refused to take his seat. The plane was freezing cold and we finally got in at six in the morning, so we wasted $300 on the hotel we had booked for the night and never used."
1003,My wife had a one hour flight from Ft. Lauderdale to Tampa at 9.45pm. It was then delayed until midnight. There was no problem with the plane they just didn't have anyone to fly it! About a half hour before they were supposed to board the flight gets delayed again! This time they will not be leaving until 1am. This airline should be ashamed of itself. No compensation was offered just a half hearted apology. We will never fly Spirit again. I will pay extra to stay away.,0,"My wife had a one-hour flight from Ft. Lauderdale to Tampa at 9: 45 p.m. Then it was postponed until midnight. There was no problem with the plane, they just had no one to fly it! About half an hour before boarding the flight is delayed again! This time they will not leave until 1am. This airline should be ashamed of itself. No compensation was offered, just a half-hearted apology. We will never fly Spirit again. I pay extra to stay."
1004,As a very regular customer of Lufthansa I am normally a fan and very happy with the service they offer and provide. Unfortunately my last flight: Frankfurt/Los Angeles (LH 456) was an exception. Having been offered a complimentary upgrade to Business Class at the gate I was then downgraded on board back to Economy with minimal apology nor effort to find a suitable alternative. (I understood the issue as the Business Class seat had in fact been sold to a passenger on Business Class standby but given my status and the value of business I give LH every year it was disappointing). On this occasion the situation was made worse by a particularly difficult neighbor and some average service on board. As I said not a normal experience with Lufthansa but frustrating all the same.,0,"As a regular Lufthansa customer, I am usually a fan and very satisfied with the service they offer and offer. Unfortunately my last flight: Frankfurt / Los Angeles (LH 456) was an exception. After being offered a free upgrade to Business Class at the gate, I was demoted back to Economy on board without apology or trouble finding a suitable alternative. (I understood the problem, as the business class seat had actually been sold to a business class passenger on standby, but given my status and the value I give to LH every year, it was disappointing). This time, the situation was made worse by a particularly difficult neighbour and average on-board service. As I said, not a normal Lufthansa experience, but frustrating nonetheless."
1005,My wife and I booked a round trip to Cancun. Turns out Westjet is a rather ordinary airline with the usual amenities. We travel at least twice a year and have flown with several airlines and Westjet is just another hohum get to the destination boring company. I think they have lost their uniqueness in a big way.,0,My wife and I booked a round trip to Cancun. Westjet is a normal airline with all the usual amenities. We travel at least twice a year and have flown with several airlines and Westjet is just another hollow to get to the destination that is boring. I think they have lost their uniqueness to a large extent.
1006,"Sep 7th AC1855. Sep 10th AC1854. Got ""rouged"" - where you don't know it's a Rouge flight until you get to the gate. It isn't indicated when booking flights - so you expect a regular Air Canada flight and instead you get this for the same price. No entertainment system or legroom or chargers. It's rubbish. Avoid at all costs.",0,"September 7, 1855. September 10, 1854. I got ""rouged"" - where you don't know it's a rouge flight until you get to the gate. This is not stated when booking flights - so you expect to get a regular flight from Air Canada and get the same price instead. No entertainment system, no legroom or chargers. That's nonsense. Avoid it at all costs."
